id,name,salary,bonus,hiring_year,dismissing_year,occupation
13297,Debra-Walton,35983.79,5870.49,1983,1984,Psychotherapist
13298,Vanessa-Hayes,18099.55,1459.38,2020,2021,Firefighter
13299,Jessica-Miller,4501.85,1773.06,2013,2017,Microbiologist
13300,Kristen-Oneill,36665.36,4881.67,1980,2014,Oceanographer
13301,Sara-Rice,10918.4,6655.28,2011,2014,Land
13302,Marc-Williams,12379.53,3697.68,1992,2003,Pharmacologist
13303,Robert-Murphy,10243.1,3693.57,2011,2018,Lawyer
13304,Cassandra-Hunt,10499.61,3190.58,1980,1986,Ergonomist
13305,Heather-Coffey,30108.15,5388.25,1986,2003,Statistician
13306,Jimmy-Stevenson,37267.03,724.44,1996,2003,Artist
13307,Adrian-Mathis,3502.93,3338.53,2022,2022,Orthoptist
13308,Dan-Allen,23511.46,944.56,1987,2008,Dancer
13309,Grant-Dixon,13469.55,6745.52,2021,2023,Musician
13310,Jerry-Elliott,27547.56,2037.81,2006,2015,Recruitment-Specialist
13311,Sandra-Martin,35472.87,838.31,1988,2016,Dramatherapist
13312,Rodney-Johnson,11983.3,234.62,1981,2003,Geochemist
13313,Allen-Sexton,17619.26,1070.48,2009,2013,Printmaker
13314,Lauren-Munoz,13125.99,2453.17,1992,2015,Homeopath
13315,Alice-Davis,29268.06,296.17,1988,2018,Metallurgist
13316,Randall-Wilkinson,26756.46,6088.46,2010,2019,Solicitor
13317,Kristy-Marsh,22654.26,4156.69,1982,2020,Copy
13318,Lydia-Wolfe,36315.87,204.48,1981,1981,Meteorologist
13319,Manuel-Klein,14782.24,6464.99,2021,2021,Musician
13320,Stacie-Marsh,2395.64,1499.56,2014,2018,Ecologist
13321,Stephanie-Riley,19414.72,4522.97,2007,2017,Graphic-Designer
13322,Rodney-Kaiser,3428.89,1227.83,2022,2023,Haematologist
13323,Denise-Coffey,5283.07,2459.37,1987,1987,Statistician
13324,Elizabeth-Allen,28946.86,4633.07,2006,2012,Dietitian
13325,Monica-Kaiser,31173.88,4027.33,2005,2013,Dietitian
13326,Sierra-Miller,36079.23,4818.87,1980,2002,Software-Engineer
13327,Adrian-Taylor,8804.21,5269.63,2022,2022,Oceanographer
13328,Corey-Walton,13915.87,6425.63,1995,2006,Quality manager
13329,Kim-Trevino,33107.81,1151.17,1996,2018,Actuary
13330,Victoria-Barker,16579.43,1537.09,2019,2023,Banker
13331,Timothy-Christensen,21810.07,2904.35,2011,2013,Programmer
13332,Savannah-Williams,16784.88,973.63,2008,2018,Proofreader
13333,Dylan-White,28621.94,716.33,1983,2010,Banker
13334,Cody-Mcintyre,17924.2,3255.59,1991,2019,Homeopath
13335,Karen-Bates,5134.14,3679.4,2015,2022,Marketing-Manager
13336,Crystal-Walton,26128.39,6311.09,1987,2017,Operation-Manager
13337,Angie-Walton,35824.04,5146.93,1982,1997,Ecologist
13338,Angela-Fox,35139.37,4843.75,1983,2023,Printmaker
13339,Breanna-Hicks,12680.18,4132.4,2022,2022,Metallurgist
13340,Joseph-Rice,33668.06,383.31,1983,1988,Archivist
13341,Madison-Walker,7265.21,4665.37,2017,2019,Chiropodist
13342,Sean-Serrano,5926.94,1602.03,2023,2023,Administration-Assistant
13343,Tiffany-Christian,26184.05,4182.21,1981,2011,Geochemist
13344,Maxwell-Perez,14698.13,6606.19,1982,2014,Copy
13345,Alyssa-Morris,37666.65,6686.56,1980,1993,Sub
13346,Yvette-Rose,20730.11,3727.19,2005,2014,Microbiologist
13347,Mitchell-Serrano,9734.68,2791.54,2022,2022,Dietitian
13348,Curtis-Herrera,25450.37,3697.58,1987,2000,Firefighter
13349,Gordon-Young,28830.98,3467.44,1990,2005,Homeopath
13350,Natalie-Klein,27411.64,6266.24,1980,1992,Mudlogger
13351,Jason-Hale,21673.03,2407.01,1999,2018,Archaeologist
13352,Brenda-Williams,19558.14,5631.2,2000,2000,Meteorologist
13353,Nathaniel-Mcdonald,26434.56,3298.65,2010,2010,Chiropodist
13354,Tiffany-Harrison,21853.15,6173.25,1980,2015,Lobbyist
13355,Dustin-Hicks,25277.17,488.86,1984,2014,Osteopath
13356,Rebecca-Ho,7340.44,3542.41,2021,2023,Physiotherapist
13357,Morgan-Dixon,26613.46,3880.53,2006,2011,Graphic-Designer
13358,Jacob-Guerrero,26966.99,5839.51,1989,1991,Sub
13359,Seth-Elliott,10444.4,1104.96,2022,2023,Printmaker
13360,Betty-Barker,29554.86,3424.56,1990,1992,Contractor
13361,Craig-Christian,16405.87,2761.7,1993,2000,Quality manager
13362,Deborah-Baker,32194.0,2602.08,1986,1992,Metallurgist
13363,Tami-Wolfe,7170.77,4166.12,2009,2009,Surgeon
13364,Tanya-Pena,4330.87,2611.86,2012,2013,Herbalist
13365,Brandon-Williams,14549.92,6123.38,2019,2019,Pathologist
13366,Anthony-Gordon,35444.82,4672.35,1983,1994,Ophthalmologist
13367,Emily-Barker,6298.2,3320.73,1989,2004,Dealer
13368,Darius-Christian,27491.45,6585.71,1986,2007,Barrister
13369,Emily-Johnson,21729.69,3924.27,1987,1995,Geoscientist
13370,Kathryn-Brown,29863.26,708.24,1986,2015,Operation-Manager
13371,Bonnie-Johnson,20787.06,4938.91,1996,2021,Bookseller
13372,George-Munoz,30424.46,5757.73,2005,2017,Gaffer
13373,Rebecca-Young,28076.74,3472.52,2004,2007,Curator
13374,Anne-Trevino,29198.4,1063.32,2007,2014,Surgeon
13375,Anne-Herrera,32609.72,6245.61,1981,2001,Proofreader
13376,Gina-Davis,20808.19,6343.16,1981,1986,Midwife
13377,Isaiah-Costa,30743.78,4110.79,2016,2017,Administration-Assistant
13378,Christopher-Walker,11916.64,5253.9,1998,2022,Herbalist
13379,Edwin-Davis,25575.78,1437.69,2018,2020,Hydrologist
13380,Katherine-Stevenson,33289.74,3591.98,1981,2003,Animator
13381,Audrey-Hunt,12506.97,5122.98,1980,2021,Lobbyist
13382,Martha-Costa,4896.15,3597.01,2022,2023,Phytotherapist
13383,Michelle-Martin,23034.11,2264.23,1984,2014,Osteopath
13384,Matthew-Wolfe,25433.92,6209.58,1983,2019,Herpetologist
13385,Joseph-Hale,13012.59,5643.01,1992,1998,Production-Manager
13386,Sean-Shaw,22313.29,4922.96,2017,2023,Translator
13387,Lydia-Malone,1980.74,641.1,2020,2022,Paramedic
13388,Mike-Fox,33647.51,6218.05,2011,2014,Translator
13389,Yvette-Guerrero,32226.28,4630.14,1981,2007,Copy
13390,Travis-Gallagher,8229.73,4111.32,2023,2023,Archivist
13391,Lisa-Gordon,24714.59,6799.6,1987,2002,Dancer
13392,Seth-Gibson,4729.83,430.9,2023,2023,Translator
13393,Steven-Odom,25756.39,532.0,2008,2019,Dietitian
13394,Anna-Weber,17545.79,3269.16,2009,2016,Surgeon
13395,Ana-Taylor,5576.54,4827.86,2023,2023,Administration-Assistant
13396,Dawn-Riley,8208.99,911.55,2004,2010,Cybersecurity-Expert
13397,Rebecca-Bennett,7064.2,3132.01,2002,2019,Photographer
13398,Phillip-Wong,23537.35,4163.84,1980,1993,Lobbyist
13399,Bonnie-Baker,24914.29,4394.63,1987,2016,Statistician
13400,Bobby-Rose,26767.75,4948.99,1999,2014,Land
13401,Todd-Williams,16347.29,324.15,2002,2022,Haematologist
13402,Randy-Jones,26902.5,5061.77,2015,2015,Administrator
13403,Julia-Young,13808.92,2035.14,2003,2022,Lexicographer
13404,Jasmine-Watson,15059.83,3056.22,2021,2022,Dietitian
13405,Savannah-Gray,23707.41,2910.11,1981,1986,Geoscientist
13406,Aaron-Howell,25580.28,4854.34,1986,1999,Network-Administrator
13407,Alison-Mitchell,32240.03,1494.49,1987,2021,Neurosurgeon
13408,Monica-Dixon,22611.26,2349.68,1997,2000,Haematologist
13409,Zachary-Pena,23227.53,4979.08,2018,2019,Cartographer
13410,Maria-Coffey,9984.25,5646.21,2022,2022,Phytotherapist
13411,Sean-Rice,15265.31,1052.14,2018,2020,Network-Administrator
13412,Julia-Garrett,9968.47,2661.52,2022,2023,Hydrogeologist
13413,Susan-Howell,6869.91,4409.28,2021,2021,Pharmacologist
13414,Kim-Gray,14482.89,3282.28,1998,2019,Herbalist
13415,Crystal-Howell,2966.89,2373.84,2023,2023,Geoscientist
13416,Joshua-Hill,12105.43,3197.37,2020,2020,Psychiatrist
13417,Carrie-Cook,28046.76,6386.66,2014,2017,Make
13418,Glenda-White,31735.44,6695.58,1998,1998,Recruitment-Specialist
13419,Gene-Rose,31187.13,1749.89,1980,2019,Ergonomist
13420,Brad-Diaz,32985.59,3510.87,1983,2020,Firefighter
13421,Eric-King,26547.78,5861.11,2010,2014,Counsellor
13422,Michael-Kaiser,23304.31,900.91,2022,2022,Artist
13423,Courtney-Rice,18953.27,1973.31,2021,2023,Animator
13424,Brandy-Sexton,15349.29,3487.32,1996,2001,Paramedic
13425,Kathleen-Oneill,27093.41,281.85,2015,2015,Administrator
13426,Scott-Mitchell,11229.96,6302.97,1992,2004,Production-Manager
13427,Courtney-Perez,4322.97,2279.14,2012,2020,Acupuncturist
13428,Barbara-King,13711.44,3005.07,2003,2021,Lexicographer
13429,Carol-Alvarez,12963.93,2409.11,1995,1999,Cybersecurity-Expert
13430,Christian-Weaver,28560.29,256.47,1983,2004,Herpetologist
13431,Yvette-Johnson,13350.25,1963.0,2016,2022,Ophthalmologist
13432,Amber-Benson,23350.17,6783.07,1985,2016,Software-Engineer
13433,Rachel-Woods,35920.44,2584.5,2005,2008,Artist
13434,Bethany-Hale,19609.46,6795.25,2002,2004,Proofreader
13435,Anna-Fox,8726.53,5535.42,2002,2008,Copy
13436,Matthew-Dixon,8025.02,4229.25,1990,2008,Lobbyist
13437,Patty-Rice,13509.51,4090.18,2013,2019,Optometrist
13438,Zachary-Wong,36027.84,4012.8,2004,2022,Artist
13439,Tami-Ho,19496.63,5857.51,1994,2022,Geoscientist
13440,Chelsea-Mathis,2394.05,1048.97,2021,2021,Cartographer
13441,Susan-Alvarez,14273.96,802.7,1998,2003,Acupuncturist
13442,Teresa-Munoz,28493.1,682.94,1996,1999,Physiotherapist
13443,Dean-Fernandez,21399.23,4046.14,1984,2007,Osteopath
13444,Sabrina-Gordon,13094.72,3181.81,2019,2022,Administrator
13445,Nichole-Murphy,12799.47,4621.84,1995,2006,Software-Engineer
13446,Holly-Marsh,17490.94,6177.35,1998,2013,Herbalist
13447,Todd-Trevino,15197.3,5237.88,2022,2022,Banker
13448,Martha-Davis,22551.52,6412.49,1984,2007,Banker
13449,Paul-Fox,14057.99,4632.79,1982,1989,Immunologist
13450,Sabrina-Wong,31696.48,4337.71,2006,2011,Printmaker
13451,Holly-Morrow,9432.56,5788.39,1992,2023,Production-Manager
13452,Bruce-Gallagher,10494.61,6017.29,2003,2014,Lexicographer
13453,Brandy-Mcdonald,30190.86,1204.93,2014,2023,Make
13454,Derek-Watts,23719.63,2513.54,2002,2010,Photographer
13455,Eddie-Gordon,27816.12,3608.6,1988,1996,Neurosurgeon
13456,Samuel-Williams,16936.46,6607.14,2008,2023,Proofreader
13457,Jared-Gordon,9296.72,3561.89,2023,2023,Administration-Assistant
13458,Tonya-Rhodes,33544.39,1561.37,1989,2002,Homeopath
13459,Alice-Guerrero,17706.73,3399.02,1985,2001,Dealer
13460,Seth-Brown,27184.48,350.87,1981,1986,Architect
13461,Denise-Hunt,20402.28,2138.45,2014,2014,Ophthalmologist
13462,Brenda-Walker,36140.88,5094.19,1992,2016,Actor
13463,Brad-Johnson,37591.09,2583.99,1980,1981,Dealer
13464,Bonnie-Howell,19548.23,6240.02,2015,2023,Counsellor
13465,Betty-Palmer,28848.3,3085.26,1981,2013,Oceanographer
13466,Kristina-Sexton,30860.25,2002.72,1985,1994,Dealer
13467,Jay-Gallagher,6782.58,3560.6,2017,2021,Actuary
13468,Patrick-Parks,29136.56,449.3,1997,2014,Ophthalmologist
13469,Sheryl-Gordon,35456.75,6880.8,1986,2017,Interpreter
13470,Brandon-Alvarez,11276.9,6561.9,2017,2017,Actuary
13471,Isaiah-Baker,35504.22,1312.16,1982,2011,Operation-Manager
13472,Jamie-Peterson,6330.9,703.26,2021,2023,Network-Administrator
13473,Krista-Coffey,35370.29,3619.89,1980,1981,Oceanographer
13474,Patty-Rose,8186.51,5335.1,2014,2023,Psychotherapist
13475,Allison-Soto,4364.97,817.5,2022,2022,Phytotherapist
13476,Courtney-Howell,26343.03,6019.93,1981,2014,Immunologist
13477,Betty-Alvarez,36398.54,6462.97,1980,1992,Printmaker
13478,Craig-Woods,30828.74,1706.82,1987,1991,Firefighter
13479,Alicia-Gibson,25733.51,510.78,2007,2016,Optometrist
13480,Parker-Hester,11984.21,2174.34,2001,2014,Quality manager
13481,Travis-Jones,9592.25,4541.02,2003,2014,Acupuncturist
13482,Mitchell-Cook,17277.08,4972.4,2007,2023,Microbiologist
13483,Brianna-Walton,34622.23,197.35,1992,2003,Interpreter
13484,Gordon-Baker,25554.87,569.65,1991,2014,Contractor
13485,Brian-Peterson,20083.9,3604.71,2021,2023,Orthoptist
13486,Meredith-Rodriguez,16549.34,6797.24,2019,2021,Archivist
13487,Jackie-Elliott,26599.16,5176.51,1998,2012,Herbalist
13488,Donald-Walker,5689.98,484.63,2023,2023,Psychotherapist
13489,Julie-Patel,21560.86,5324.2,1981,2011,Geochemist
13490,Kenneth-Hicks,35888.53,5055.38,1990,2017,Translator
13491,Jasmine-Nelson,25943.05,1268.23,1988,2002,Production-Manager
13492,Gordon-Baker,24950.3,4864.29,1987,2017,Firefighter
13493,Deborah-Watts,3990.75,3577.22,2023,2023,Neurosurgeon
13494,Zachary-Banks,27369.17,881.69,2007,2020,Surgeon
13495,Meredith-Fox,11811.9,814.85,2002,2003,Photographer
13496,Isaiah-Mathis,24085.73,1343.45,1982,2023,Copy
13497,Diane-Cook,18345.48,2889.74,2018,2022,Hydrologist
13498,Theresa-Mathis,4362.87,535.27,2008,2023,Herbalist
13499,Toni-Malone,25148.73,2426.65,2008,2022,Curator
13500,Alexandra-Perez,35867.44,2819.74,1989,1995,Paramedic
13501,Shelby-Wong,5569.28,2263.8,2022,2023,Dancer
13502,Ian-Young,34306.91,3292.84,2012,2017,Cytogeneticist
13503,Richard-Smith,13587.41,6955.41,1998,2013,Herbalist
13504,Johnny-Peterson,10633.0,3350.29,2017,2017,Actuary
13505,Cindy-Murphy,14732.79,2853.7,1996,2012,Bookseller
13506,Alexander-Perez,20214.44,615.88,2010,2017,Toxicologist
13507,Parker-Williams,17839.45,3990.12,1984,1993,Barista
13508,Debra-Walker,24559.92,2963.86,1987,2019,Statistician
13509,Alexa-Malone,22842.47,2407.54,1988,2004,Production-Manager
13510,Tami-Hill,17097.23,4956.38,1998,1999,Herbalist
13511,Alexa-Hayes,30593.09,4954.0,2001,2008,Dramatherapist
13512,Loretta-Fox,30664.3,1879.02,1981,1997,Proofreader
13513,Adrian-Miller,5195.88,1996.61,1987,1990,Statistician
13514,Donald-Garrett,37713.53,2092.99,1980,2015,Administration-Assistant
13515,Patrick-Brown,11914.61,5130.31,2022,2023,Banker
13516,Valerie-Green,6781.2,4222.28,2021,2022,Pathologist
13517,Deanna-Gray,32888.32,2816.68,2014,2019,Artist
13518,Valerie-Allen,11253.92,1372.38,2023,2023,Animator
13519,April-Jones,12242.62,5116.4,2010,2018,Graphic-Designer
13520,Briana-Kaiser,4789.9,2834.87,2021,2023,Physiotherapist
13521,Sandra-Gordon,11969.26,6498.85,2019,2020,Archivist
13522,Sheryl-Cook,12152.0,2822.35,2001,2011,Ecologist
13523,Samuel-Coffey,29811.8,3186.07,1987,1999,Operation-Manager
13524,Monica-Walton,29780.27,2498.14,1981,1984,Architect
13525,Tina-Weber,22892.06,5408.01,2006,2023,Actuary
13526,Grant-Odom,16526.6,3355.0,2017,2017,Translator
13527,Jesse-Bennett,27398.96,5102.24,1989,2002,Paramedic
13528,Douglas-Mitchell,13531.62,4597.75,2019,2019,Administrator
13529,Tracy-Hester,23531.33,5660.08,2018,2018,Administrator
13530,Jose-Gibson,25158.22,5190.59,1989,2004,Sub
13531,Jeffrey-Gordon,11729.42,6136.08,2005,2018,Paramedic
13532,Jeffrey-Hale,37422.42,5895.23,1986,1991,Paramedic
13533,Joel-Peterson,4862.28,4818.24,2001,2008,Barista
13534,Cassandra-Hunt,22901.31,719.09,2011,2022,Programmer
13535,Brad-Barker,8101.34,2461.34,2001,2005,Ecologist
13536,Jonathan-Murphy,23312.26,6731.25,1981,2018,Oceanographer
13537,Albert-Walker,34215.85,4891.56,1994,2002,Actuary
13538,Mary-Perez,12407.94,348.49,2020,2020,Network-Administrator
13539,Nichole-Baker,7391.68,6975.34,2023,2023,Translator
13540,Calvin-Barker,37607.9,6467.35,1980,2021,Dancer
13541,Ryan-Barrera,6471.61,453.53,1988,2000,Economist
13542,Randy-Dixon,21189.46,2733.09,1992,1992,Software-Engineer
13543,Arthur-Banks,26372.66,4113.08,2015,2018,Administrator
13544,Arthur-Palmer,2433.26,747.18,2023,2023,Arboriculturist
13545,Jesse-Soto,33652.81,4545.9,2015,2019,Cytogeneticist
13546,Kimberly-Weber,32315.76,121.41,1986,2006,Metallurgist
13547,Bradley-Hale,17392.58,5373.41,2019,2022,Cartographer
13548,Jamie-Rice,12186.08,5181.67,2020,2020,Psychiatrist
13549,Thomas-Odom,25189.11,6224.91,1989,2023,Neurosurgeon
13550,Mariah-Ho,37314.82,4576.4,1981,1988,Network-Administrator
13551,Thomas-Dixon,26472.97,5096.61,1990,2023,Hydrogeologist
13552,Robert-Marsh,6810.9,5841.86,2017,2017,Actuary
13553,Jim-Wong,15828.25,1661.13,1993,2020,Sub
13554,Maxwell-Gonzalez,36591.08,5719.78,1990,2017,Graphic-Designer
13555,Heather-Morris,6937.16,4170.59,2002,2008,Osteopath
13556,Keith-Arias,10116.98,685.17,2013,2013,Dancer
13557,Wayne-Parks,9921.51,6385.61,2017,2017,Chiropodist
13558,Denise-Gordon,26239.49,2953.73,2018,2022,Hydrologist
13559,Gabrielle-Murphy,23589.09,3987.5,1988,2019,Meteorologist
13560,Tami-Ho,9966.01,2313.09,2023,2023,Archivist
13561,Toni-Alvarez,35190.73,2250.97,2008,2022,Make
13562,Angel-Johnson,34480.36,2925.11,1993,2005,Actuary
13563,Dana-Allen,30735.64,1908.05,1981,1985,Geochemist
13564,Rodney-Costa,8643.0,3376.77,2022,2022,Banker
13565,Megan-Hale,7985.42,2466.32,2023,2023,Counsellor
13566,Jessica-Bennett,28681.27,3519.97,2006,2014,Lawyer
13567,Jack-Bennett,33587.64,6452.56,1984,2001,Ophthalmologist
13568,Gordon-Gonzalez,17820.72,6354.24,1984,2007,Osteopath
13569,Michele-Munoz,17661.77,6182.53,2002,2017,Haematologist
13570,Rebecca-Rose,32668.66,4461.06,1989,2006,Homeopath
13571,Cindy-Martinez,36255.23,4290.03,1980,2002,Mudlogger
13572,Joyce-Jones,5968.14,4926.47,2010,2016,Chiropractor
13573,Jodi-Taylor,11054.14,6872.16,2017,2022,Actuary
13574,Anita-Serrano,26009.68,5476.37,2005,2007,Optometrist
13575,Dustin-Costa,8705.85,3960.92,1996,2020,Cybersecurity-Expert
13576,Patricia-Johnson,31332.56,3265.46,1996,2023,Acupuncturist
13577,Donald-Mitchell,11140.79,6022.87,2014,2015,Mudlogger
13578,Francis-Rhodes,9301.77,1733.14,2022,2023,Dietitian
13579,Lorraine-Oneill,19984.51,3061.39,2019,2020,Cartographer
13580,Shelby-Weber,3966.77,2552.4,2009,2011,Surgeon
13581,David-Oneill,23278.61,5901.25,2010,2023,Solicitor
13582,Patty-Johnson,19695.49,5046.28,1993,1993,Oncologist
13583,Valerie-Newman,34818.07,6699.93,1980,1983,Geoscientist
13584,Breanna-Wilkinson,27892.6,1378.7,1996,2004,Psychiatrist
13585,Adrian-Thomas,20692.63,6951.03,1998,2000,Proofreader
13586,Dawn-Gonzalez,4747.04,3170.36,2023,2023,Programmer
13587,Alexander-Gibson,22009.64,4992.46,1993,2009,Oncologist
13588,Jim-Fernandez,30109.92,5170.21,1989,1999,Paramedic
13589,Gregory-Barrera,20721.93,5343.21,2020,2022,Podiatrist
13590,Catherine-Gallagher,35638.61,4855.25,1980,1985,Archivist
13591,Cheryl-Dixon,7502.16,5191.35,2022,2022,Recruitment-Specialist
13592,Bethany-Stevenson,23546.65,6664.2,1997,2008,Proofreader
13593,Ian-Walton,18488.73,6566.17,2013,2018,Curator
13594,Kathleen-Weaver,10258.87,1680.02,1997,2018,Oceanographer
13595,Corey-Shaw,9167.3,3550.9,1987,2004,Statistician
13596,Sabrina-Serrano,12408.19,6429.64,2020,2021,Network-Administrator
13597,Sandra-Klein,31718.85,224.93,1991,2005,Curator
13598,Valerie-Rose,29085.28,1417.27,1980,2000,Ergonomist
13599,Angel-Oneill,11461.16,415.64,1992,2000,Homeopath
13600,Patricia-Young,15084.57,1889.31,2019,2023,Pathologist
13601,Susan-Phillips,30702.68,2829.12,1982,2006,Copy
13602,Kaitlyn-Gordon,9205.9,256.95,2009,2019,Surgeon
13603,Ricky-Rose,37229.85,583.21,1981,2010,Herbalist
13604,Sheryl-Wong,1892.16,712.07,2016,2022,Barista
13605,Randy-Phillips,24044.09,5049.95,2014,2018,Make
13606,Arthur-Watson,6374.77,2215.83,2023,2023,Artist
13607,Todd-Thomas,28216.85,6337.91,1980,2014,Barista
13608,Sarah-Green,29787.04,2438.8,2010,2022,Administrator
13609,Juan-Christensen,14851.48,243.22,1993,2005,Herpetologist
13610,Sara-Fox,27529.11,4916.84,2006,2012,Graphic-Designer
13611,Latoya-Peterson,17074.9,5595.51,2019,2022,Archivist
13612,Rodney-Gonzalez,26360.16,6922.5,1989,2007,Neurosurgeon
13613,Cory-Miller,16045.16,3816.7,1996,2003,Paramedic
13614,Isaiah-Miller,11265.63,6660.64,2017,2018,Barrister
13615,Anita-Mcdonald,14772.99,4245.67,2018,2021,Translator
13616,Gene-Baker,5992.58,5334.86,2017,2019,Operation-Manager
13617,Heather-Woods,5307.49,4923.63,1996,2021,Oncologist
13618,Melissa-Costa,33891.56,6061.54,2014,2023,Cytogeneticist
13619,Bradley-Walton,35922.67,550.9,1980,1981,Land
13620,Bobby-Watts,31742.38,4397.44,1987,2012,Chiropodist
13621,Dawn-Jones,8317.33,3236.04,2023,2023,Toxicologist
13622,Briana-Newman,19059.73,927.75,2022,2023,Hydrogeologist
13623,Richard-Pena,16080.72,4790.57,2023,2023,Cytogeneticist
13624,Samuel-Peterson,17515.25,6549.38,2021,2023,Phytotherapist
13625,Carrie-Hunt,25622.49,3352.12,1987,2010,Statistician
13626,Michael-Bates,27648.45,1195.48,1999,2023,Actor
13627,Tara-Diaz,19739.29,1041.06,2013,2013,Optometrist
13628,Sierra-Woods,7628.06,3820.14,2021,2021,Optometrist
13629,Kim-Dixon,25973.82,3776.73,1981,1996,Architect
13630,Deborah-Thomas,7813.75,6920.05,2022,2023,Oceanographer
13631,Brandi-Patel,11159.14,5541.83,2022,2023,Printmaker
13632,Douglas-Fox,25289.24,5603.89,2010,2019,Solicitor
13633,Patrick-Palmer,3922.07,460.22,2019,2019,Lawyer
13634,Kyle-Newman,26842.51,4258.51,2010,2012,Counsellor
13635,Krista-Barrera,30241.55,1387.87,1996,2015,Phytotherapist
13636,Jon-Mcdonald,31560.89,5436.02,2007,2016,Printmaker
13637,Curtis-Williams,22368.92,672.37,1982,2005,Copy
13638,Wayne-Rhodes,12377.0,3060.27,2011,2014,Land
13639,Randall-Klein,34476.15,6211.25,1980,2002,Musician
13640,Rhonda-Serrano,18209.66,5929.47,1999,2008,Archaeologist
13641,Pamela-Riley,19558.86,5999.04,2006,2006,Land
13642,Sabrina-Gray,7275.92,4461.97,1981,2017,Geochemist
13643,Paul-Wong,26892.75,2591.65,1989,1990,Sub
13644,Gregory-Parks,34686.59,5489.52,1982,1993,Operation-Manager
13645,Juan-Mcdonald,21648.33,1625.73,1992,2013,Writer
13646,Eddie-Mitchell,37505.2,6960.93,1980,1982,Architect
13647,Gwendolyn-Christian,16792.45,2582.59,2017,2017,Barrister
13648,Sean-Sexton,19495.39,4161.56,1994,2006,Geoscientist
13649,Joel-Bennett,20376.62,612.13,1991,1997,Geoscientist
13650,Renee-Watson,13486.73,3289.89,1984,2016,Architect
13651,Tammy-Palmer,9150.6,5485.53,2022,2023,Metallurgist
13652,Adam-Hale,34207.41,2283.89,1982,1987,Herpetologist
13653,Yvonne-Perez,29048.59,2194.39,2014,2023,Make
13654,Gary-Davis,30431.88,2143.16,2007,2009,Printmaker
13655,Jack-Klein,17201.43,2193.03,2018,2021,Geoscientist
13656,David-Serrano,19132.28,2413.46,2021,2021,Phytotherapist
13657,Bradley-Oneill,26903.11,3622.4,1980,2014,Economist
13658,Calvin-Soto,12542.79,1806.63,2022,2022,Dietitian
13659,Audrey-Oneill,17058.36,6984.74,2010,2012,Lawyer
13660,Jasmine-Odom,8575.86,617.36,2021,2021,Musician
13661,Jose-Wolfe,23409.11,2847.79,1981,1989,Geochemist
13662,Meredith-Peterson,5065.21,4732.65,2022,2023,Lobbyist
13663,Shannon-Hunt,22833.46,4656.69,2011,2021,Chiropodist
13664,Jimmy-Green,8266.4,4235.27,1988,2005,Architect
13665,Martha-Elliott,26891.29,2296.24,2005,2012,Gaffer
13666,Christina-Dixon,14434.42,6239.82,2019,2020,Curator
13667,Jennifer-Serrano,11887.13,1767.69,1988,1989,Economist
