AreaCode,Phone,City,State,Zip,HasChild,Salary,Rate,ChildExemp
425,1000815,LACROSSE,WA,99143,Y,3176000,0.0,0
720,1000788,COLORADO SPRINGS,CO,80943,N,712500,4.63,0
786,1001160,TAMPA,FL,33679,N,2067500,0.0,0
334,1000307,BIRMINGHAM,AL,35293,N,4350500,5.0,0
202,1006025,WASHINGTON,DC,20230,Y,1243000,9.0,1370
907,1001913,SHAGELUK,AK,99665,Y,4709500,0.0,0
870,1004456,EVENING SHADE,AR,72532,N,3425000,7.0,0
321,1000368,TAMPA,FL,33647,N,993000,0.0,0
202,1015087,WASHINGTON,DC,20472,N,3096000,9.0,0
717,1000672,AULTMAN,PA,15713,Y,2780000,3.07,0
551,1001389,OAKLYN,NJ,8107,N,2770500,8.97,0
660,1003119,HERMITAGE,MO,65668,N,2686500,6.0,0
351,1000232,WORCESTER,MA,1608,Y,1407500,5.3,1000
605,1008423,DELMONT,SD,57330,N,2809000,0.0,0
207,1007595,CASCO,ME,4015,N,1292500,8.5,0
208,1017189,BOISE,ID,83706,Y,3788000,7.8,3300
225,1003422,DEVILLE,LA,71328,Y,4783500,6.0,1000
907,1010924,KASILOF,AK,99610,Y,471500,0.0,0
802,1016643,SOUTH STRAFFORD,VT,5070,N,845500,9.5,0
360,1002580,BEAVER,WA,98305,N,4826000,0.0,0
254,1000248,MURCHISON,TX,75778,N,2735500,0.0,0
787,1003779,HORMIGUEROS,PR,660,Y,2118500,0.0,0
352,1000419,EUSTIS,FL,32726,Y,4499500,0.0,0
301,1001970,PERRYMAN,MD,21130,Y,458000,4.75,2400
770,1002713,DONALSONVILLE,GA,39845,Y,2665500,6.0,3000
765,1002663,MARYSVILLE,IN,47141,N,3209000,3.4,0
307,1007238,EMBLEM,WY,82422,Y,4816500,0.0,0
203,1005673,COLEBROOK,CT,6021,N,4256000,5.0,0
724,1000542,STRAUSSTOWN,PA,19559,Y,3371000,3.07,0
302,1012642,YORKLYN,DE,19736,Y,4505000,5.95,110
308,1006062,STUART,NE,68780,N,701000,6.84,0
480,1001004,SCOTTSDALE,AZ,85251,N,3212000,5.04,0
865,1003140,YUMA,TN,38390,Y,3883500,0.0,0
907,1013131,ANCHORAGE,AK,99695,Y,3294500,0.0,0
918,1005536,BOYNTON,OK,74422,N,2648000,6.25,0
605,1010117,WARNER,SD,57479,N,40500,0.0,0
541,1001389,COTTAGE GROVE,OR,97472,Y,4246000,9.0,159
907,1014251,WILLOW,AK,99688,Y,154500,0.0,0
601,1003695,VANCLEAVE,MS,39565,N,4872500,5.0,0
574,1000894,MISHAWAKA,IN,46545,N,4271500,3.4,0
718,1001348,NEW YORK,NY,10156,Y,4661500,6.85,1000
505,1010248,TRES PIEDRAS,NM,87577,Y,1887000,5.3,3300
303,1003821,OTIS,CO,80743,Y,4263500,4.63,0
337,1003665,SLAGLE,LA,71475,N,3529500,6.0,0
347,1000171,TONAWANDA,NY,14151,N,4847000,6.85,0
903,1000547,SAN ANTONIO,TX,78286,Y,2470000,0.0,0
712,1003434,SERGEANT BLUFF,IA,51054,Y,928000,8.98,40
334,1002891,MOBILE,AL,36690,N,1242500,5.0,0
802,1008915,MORGAN,VT,5853,N,3971500,9.5,0
678,1001521,CLERMONT,GA,30527,N,4844500,6.0,0
580,1005521,HASTINGS,OK,73548,N,1020500,6.25,0
219,1001023,SOUTH BEND,IN,46617,N,112500,3.4,0
605,1006945,SIOUX FALLS,SD,57117,N,3526000,0.0,0
401,1013405,PROVIDENCE,RI,2903,N,4246500,0.0,0
267,1000929,HILLSGROVE,PA,18619,N,1317000,3.07,0
848,1001729,NESHANIC STATION,NJ,8853,Y,4536000,8.97,1500
985,1002380,NEW ORLEANS,LA,70186,Y,1418500,6.0,1000
907,1018693,ELIM,AK,99739,Y,4659000,0.0,0
201,1001907,BRIDGEPORT,NJ,8014,Y,287000,5.61,1500
939,1002819,GUAYAMA,PR,785,Y,3828000,0.0,0
901,1002655,NORMANDY,TN,37360,N,4764500,0.0,0
479,1003288,VAN BUREN,AR,72957,N,1123000,7.0,0
708,1000084,STONINGTON,IL,62567,Y,4915500,3.0,2000
620,1004696,MISSION,KS,66201,N,4236000,6.45,0
225,1002568,OAK GROVE,LA,71263,N,4036000,6.0,0
402,1005824,DAVEY,NE,68336,N,1457000,6.84,0
607,1000686,ALBANY,NY,12201,Y,1604500,6.85,1000
469,1000018,REDFORD,TX,79846,Y,3593000,0.0,0
307,1013018,FREEDOM,WY,83120,Y,1986000,0.0,0
805,1000077,FORT BIDWELL,CA,96112,Y,3300500,9.3,272
541,1005069,ARCH CAPE,OR,97102,N,2218500,9.0,0
608,1001660,WINNECONNE,WI,54986,N,2989000,6.75,0
267,1000028,SUPLEE,PA,19371,Y,2615000,3.07,0
503,1003414,OAKRIDGE,OR,97463,N,2192500,9.0,0
402,1004702,WEEPING WATER,NE,68463,N,4109500,6.84,0
207,1011053,ACTON,ME,4001,Y,949000,8.5,2850
308,1009100,BRADY,NE,69123,Y,823000,6.84,103
801,1007890,ECHO,UT,84024,Y,2163000,7.0,2475
972,1000723,PATTONVILLE,TX,75468,N,4933500,0.0,0
330,1000472,CINCINNATI,OH,45218,N,669500,7.18,0
714,1000554,SAN PEDRO,CA,90732,N,1023500,9.3,0
754,1000948,JACKSONVILLE,FL,32245,Y,2755500,0.0,0
404,1002453,GIBSON,GA,30810,N,4501000,6.0,0
337,1002967,DUPLESSIS,LA,70728,N,710000,6.0,0
773,1000026,SHELDON,IL,60966,Y,2656000,3.0,2000
803,1000170,LURAY,SC,29932,N,2139000,7.0,0
678,1002009,ATLANTA,GA,30378,N,1828500,6.0,0
207,1002093,SKOWHEGAN,ME,4976,Y,4942000,8.5,2850
603,1004602,WENTWORTH,NH,3282,Y,190000,0.0,0
973,1000818,GLEN GARDNER,NJ,8826,N,3856000,8.97,0
308,1000656,DE WITT,NE,68341,Y,3223000,6.84,103
435,1002190,OREM,UT,84057,N,2579000,7.0,0
947,1000470,KEEGO HARBOR,MI,48320,N,1796500,3.9,0
808,1006458,KALAHEO,HI,96741,Y,2310500,8.25,1040
302,1006010,WILMINGTON,DE,19894,Y,3175500,5.95,110
973,1001201,ATLANTIC HIGHLANDS,NJ,7716,Y,1384000,8.97,1500
715,1003265,APPLETON,WI,54919,Y,3033500,6.75,400
603,1009748,NEWPORT,NH,3773,N,2890500,0.0,0
207,1012993,DANVILLE,ME,4223,Y,1202000,8.5,2850
605,1016074,LAKE CITY,SD,57247,Y,4472500,0.0,0
551,1000964,MARLTON,NJ,8053,Y,4503000,8.97,1500
910,1002527,WILSON,NC,27895,Y,3152500,8.25,3300
308,1000064,BURWELL,NE,68823,N,4110500,6.84,0
478,1001073,SMYRNA,GA,30080,N,1040000,6.0,0
435,1005577,KINGSTON,UT,84743,N,4029000,7.0,0
716,1001329,CHURCHVILLE,NY,14428,N,1701000,6.85,0
939,1004863,SAN JUAN,PR,902,N,1369500,0.0,0
910,1001970,CORDOVA,NC,28330,Y,4410000,8.25,3300
701,1007374,DRAKE,ND,58736,N,3756000,5.54,0
772,1000995,PANAMA CITY,FL,32412,Y,388000,0.0,0
907,1004755,ESTER,AK,99725,Y,3315500,0.0,0
443,1003470,SILVER SPRING,MD,20916,Y,2581500,4.75,2400
503,1000213,SALEM,OR,97304,Y,4511500,9.0,159
641,1001791,SIOUX CITY,IA,51103,N,3409000,8.98,0
316,1000502,LEONARDVILLE,KS,66449,N,4032000,6.45,0
603,1007016,WATERVILLE VALLEY,NH,3215,N,1874500,0.0,0
406,1016192,ALBERTON,MT,59820,Y,374000,6.9,1900
443,1000454,NEW MARKET,MD,21774,N,519000,4.75,0
860,1008930,WEST HARTFORD,CT,6117,Y,2175500,5.0,0
602,1002317,TUCSON,AZ,85756,Y,341500,5.04,2300
816,1001449,SOUTH FORK,MO,65776,N,3290000,6.0,0
203,1009537,WOODBRIDGE,CT,6525,N,3678000,5.0,0
864,1001180,ANDERSON,SC,29624,Y,1321000,7.0,3300
831,1000343,BEN LOMOND,CA,95005,N,1167000,9.3,0
203,1006159,BLOOMFIELD,CT,6002,N,3225500,5.0,0
435,1000646,CORNISH,UT,84308,N,1102500,7.0,0
501,1005298,WARM SPRINGS,AR,72478,N,1528500,7.0,0
479,1006361,MOUNTAIN HOME,AR,72654,Y,3509500,7.0,20
207,1014363,HOLLIS CENTER,ME,4042,Y,1350000,8.5,2850
651,1001407,HITTERDAL,MN,56552,Y,3836500,7.85,3300
707,1000646,BIGGS,CA,95917,N,1923000,9.3,0
202,1002199,WASHINGTON,DC,20447,Y,654000,9.0,1370
920,1001287,SALEM,WI,53168,Y,2739000,6.75,400
754,1000579,TALLAHASSEE,FL,32399,Y,896500,0.0,0
857,1001482,CARVER,MA,2330,N,2464500,5.3,0
510,1000339,LOS ANGELES,CA,90022,N,4785000,9.3,0
757,1000305,CHESAPEAKE,VA,23320,N,2713500,5.75,0
203,1001420,CORNWALL,CT,6753,Y,4677500,5.0,0
517,1000696,ALLEN,MI,49227,N,927000,3.9,0
251,1000604,SPRING GARDEN,AL,36275,N,388000,5.0,0
208,1009617,BLACKFOOT,ID,83221,N,1645000,7.8,0
808,1000734,HANAMAULU,HI,96715,Y,3840000,8.25,1040
307,1016182,LYSITE,WY,82642,N,1135000,0.0,0
404,1002242,TOOMSBORO,GA,31090,N,1370000,6.0,0
251,1001979,ATTALLA,AL,35954,N,4950500,5.0,0
907,1009701,COLD BAY,AK,99571,N,2664000,0.0,0
443,1004217,TEMPLE HILLS,MD,20748,N,865500,4.75,0
845,1000961,MASPETH,NY,11378,N,3300500,6.85,0
304,1000589,GAULEY BRIDGE,WV,25085,N,3519500,6.5,0
859,1003361,ROARK,KY,40979,Y,2167000,6.0,20
785,1002678,BERN,KS,66408,Y,2287500,6.45,2250
302,1006290,MILLVILLE,DE,19967,N,1201000,5.95,0
808,1001872,KAILUA,HI,96734,Y,854000,8.25,1040
703,1001398,ARLINGTON,VA,22245,N,2338500,5.75,0
410,1002116,LITTLE ORLEANS,MD,21766,Y,532000,4.75,2400
787,1003715,SAN JUAN,PR,927,Y,3007000,0.0,0
303,1002697,NEDERLAND,CO,80466,Y,3780500,4.63,0
701,1003688,TRENTON,ND,58853,Y,2050000,5.54,3300
775,1002540,BATTLE MOUNTAIN,NV,89820,Y,2135500,0.0,0
574,1001873,GOSHEN,IN,46528,Y,3879500,3.4,1000
802,1017502,HARTLAND FOUR CORNERS,VT,5049,Y,2665500,9.5,3300
305,1000917,DELAND,FL,32723,Y,344000,0.0,0
479,1000060,EUDORA,AR,71640,N,3030000,7.0,0
708,1000921,KINDERHOOK,IL,62345,N,4000,3.0,0
570,1000424,TROUTVILLE,PA,15866,Y,469000,3.07,0
205,1002047,AUBURN,AL,36830,N,2514000,5.0,0
240,1000726,IRONSIDES,MD,20643,N,913000,4.75,0
701,1008409,MINTO,ND,58261,Y,721500,5.54,3300
715,1003657,HANNIBAL,WI,54439,N,1369000,6.75,0
270,1000865,BURDINE,KY,41517,N,1312000,6.0,0
435,1001822,WEST JORDAN,UT,84084,N,698500,7.0,0
952,1000892,DANUBE,MN,56230,N,443500,7.85,0
505,1007589,MILAN,NM,87021,Y,584500,5.3,3300
605,1012903,IRENE,SD,57037,N,3018000,0.0,0
228,1002389,SCOOBA,MS,39358,Y,269000,5.0,1500
701,1010818,DICKINSON,ND,58602,N,2562500,5.54,0
775,1003710,LAS VEGAS,NV,89143,Y,537500,0.0,0
636,1002813,PORTAGEVILLE,MO,63873,N,2873000,6.0,0
202,1001050,WASHINGTON,DC,20408,Y,4193000,9.0,1370
862,1001704,GREENWICH,NJ,8323,N,1868500,8.97,0
208,1018727,VIOLA,ID,83872,Y,2986000,7.8,3300
947,1001318,FLINT,MI,48505,Y,96000,3.9,3100
812,1001842,STAUNTON,IN,47881,N,28000,3.4,0
205,1000515,MOBILE,AL,36617,N,648000,5.0,0
503,1000399,LYONS,OR,97358,N,1087500,9.0,0
828,1001857,GASTONIA,NC,28052,Y,1867000,8.25,3300
660,1001252,NORWOOD,MO,65717,Y,4382000,6.0,1200
208,1005815,LETHA,ID,83636,Y,133500,7.8,3300
505,1016309,LOVINGTON,NM,88260,Y,2151000,5.3,3300
843,1002300,POMARIA,SC,29126,N,1137000,7.0,0
808,1010762,HONOLULU,HI,96811,Y,640500,8.25,1040
816,1001513,BOLCKOW,MO,64427,N,2725000,6.0,0
208,1018488,COEUR D ALENE,ID,83814,Y,2548000,7.8,3300
202,1003186,WASHINGTON,DC,20370,Y,1898000,9.0,1370
208,1001626,WARREN,ID,83671,N,2332000,7.8,0
260,1000329,EVANSVILLE,IN,47705,N,1077500,3.4,0
804,1001807,GOOCHLAND,VA,23063,N,1384000,5.75,0
818,1000525,BURLINGAME,CA,94010,Y,4246000,9.3,272
435,1006472,EMERY,UT,84522,N,3698000,7.0,0
774,1001104,SAGAMORE BEACH,MA,2562,N,4460500,5.3,0
931,1001842,KNOXVILLE,TN,37995,N,1778500,0.0,0
351,1000506,BOSTON,MA,2123,N,1396000,5.3,0
904,1000015,EBRO,FL,32437,N,3125500,0.0,0
606,1000528,FULTON,KY,42041,N,2223500,6.0,0
425,1000411,SKYKOMISH,WA,98288,N,3873000,0.0,0
601,1000567,RUTH,MS,39662,N,3185000,5.0,0
478,1001123,MONROE,GA,30655,N,2302000,6.0,0
606,1002040,ALPHA,KY,42603,N,737500,6.0,0
662,1004217,CANTON,MS,39046,Y,4162000,5.0,1500
417,1003048,EMINENCE,MO,65466,Y,2427000,6.0,1200
603,1018025,WOODSTOCK,NH,3293,N,419000,0.0,0
775,1009668,MESQUITE,NV,89027,Y,2158000,0.0,0
302,1005876,MILLSBORO,DE,19966,N,2971000,5.95,0
318,1003114,BATON ROUGE,LA,70894,N,781500,6.0,0
662,1004180,LOUISVILLE,MS,39339,N,3021000,5.0,0
361,1000111,GRAND PRAIRIE,TX,75052,Y,2992500,0.0,0
304,1004096,HUNTINGTON,WV,25701,N,4415500,6.5,0
862,1001098,MIZPAH,NJ,8342,N,1865500,8.97,0
662,1001241,PASCAGOULA,MS,39568,Y,2297000,5.0,1500
207,1015623,UNION,ME,4862,Y,108000,8.5,2850
262,1002239,HONEY CREEK,WI,53138,Y,3447500,6.75,400
918,1004285,BRAGGS,OK,74423,N,482000,6.25,0
207,1002199,GREENBUSH,ME,4418,N,933500,8.5,0
802,1005161,EAST DORSET,VT,5253,Y,262500,8.23,3300
302,1003316,WILMINGTON,DE,19899,Y,4890500,5.95,110
203,1002216,TAFTVILLE,CT,6380,N,2681000,5.0,0
908,1001440,WARETOWN,NJ,8758,Y,3609000,8.97,1500
701,1013218,SAINT THOMAS,ND,58276,N,94500,2.85,0
731,1003178,FRANKLIN,TN,37064,Y,2545000,0.0,0
229,1001990,DECATUR,GA,30073,Y,4393500,6.0,3000
317,1001213,RAGSDALE,IN,47573,N,6500,3.4,0
985,1001013,LYDIA,LA,70569,Y,3545500,6.0,1000
772,1000597,WEST PALM BEACH,FL,33412,N,1472000,0.0,0
603,1005073,EAST ANDOVER,NH,3231,Y,3767500,0.0,0
618,1000883,COLP,IL,62921,N,2887000,3.0,0
208,1015584,PECK,ID,83545,Y,4614000,7.8,3300
276,1001636,RADFORD,VA,24141,N,3801500,5.75,0
860,1000092,CENTERBROOK,CT,6409,N,2509000,5.0,0
308,1001850,OSHKOSH,NE,69154,Y,4632500,6.84,103
307,1002860,JAY EM,WY,82219,Y,4236500,0.0,0
731,1001652,RUSSELLVILLE,TN,37860,N,4757500,0.0,0
210,1000138,DALLAS,TX,75315,N,3358500,0.0,0
334,1000346,HOLLYWOOD,AL,35752,N,2406500,5.0,0
302,1018230,WILMINGTON,DE,19889,Y,4089500,5.95,110
209,1000287,EL GRANADA,CA,94018,Y,4788500,9.3,272
541,1005738,NYSSA,OR,97913,N,2248500,9.0,0
603,1002310,ORFORD,NH,3777,N,2052500,0.0,0
919,1002541,MARSHVILLE,NC,28103,N,4709000,8.25,0
970,1003755,SILVERTHORNE,CO,80497,N,2668500,4.63,0
504,1000367,SUGARTOWN,LA,70662,Y,3292500,6.0,1000
302,1011378,NEWARK,DE,19718,Y,195000,5.95,110
541,1001534,KLAMATH FALLS,OR,97601,Y,4209500,9.0,159
601,1000446,HOUSTON,MS,38851,N,3893500,5.0,0
775,1001034,RENO,NV,89515,N,2340000,0.0,0
580,1002296,OKLAHOMA CITY,OK,73131,N,3613500,6.25,0
312,1000813,FRANKLIN,IL,62638,Y,1443000,3.0,2000
727,1000867,VENICE,FL,34284,Y,2891500,0.0,0
330,1000048,PEDRO,OH,45659,N,2250000,7.18,0
701,1016035,MINNEWAUKAN,ND,58351,N,4526500,5.54,0
609,1000951,MANASQUAN,NJ,8736,Y,1782000,8.97,1500
301,1003549,ABELL,MD,20606,Y,4391500,4.75,2400
434,1000704,SHORTT GAP,VA,24647,N,753000,5.75,0
207,1007211,STONEHAM,ME,4231,N,3281500,8.5,0
501,1003586,HETH,AR,72346,N,1586500,7.0,0
609,1000635,EDISON,NJ,8899,Y,768500,8.97,1500
505,1006337,TAOS SKI VALLEY,NM,87525,Y,3947500,5.3,3300
605,1000945,ROWENA,SD,57056,N,750000,0.0,0
317,1002105,INDIANAPOLIS,IN,46205,N,2225000,3.4,0
307,1002270,EMBLEM,WY,82422,N,3664500,0.0,0
432,1000713,WOLFFORTH,TX,79382,Y,4643500,0.0,0
580,1004887,STRINGTOWN,OK,74569,N,250500,6.25,0
939,1005695,CULEBRA,PR,775,N,4964500,0.0,0
307,1015985,EDGERTON,WY,82635,Y,3527500,0.0,0
203,1002570,NORWALK,CT,6859,Y,1155000,5.0,0
623,1000702,WIKIEUP,AZ,85360,Y,4106000,5.04,2300
307,1016475,DUBOIS,WY,82513,Y,3913000,0.0,0
307,1013064,HILLSDALE,WY,82060,N,3974500,0.0,0
605,1006623,TWIN BROOKS,SD,57269,Y,545500,0.0,0
830,1000730,EL PASO,TX,79927,Y,1462000,0.0,0
503,1002535,COTTAGE GROVE,OR,97424,N,1788500,9.0,0
240,1004755,MOUNT RAINIER,MD,20712,N,1144000,4.75,0
918,1001040,CEMENT,OK,73017,Y,1732500,6.25,1000
701,1005153,GRAND FORKS,ND,58203,N,1101000,5.54,0
308,1003280,STAMFORD,NE,68977,Y,4701500,6.84,103
443,1003878,BALTIMORE,MD,21297,N,4539500,4.75,0
860,1008447,WEST HARTFORD,CT,6127,N,2724500,5.0,0
307,1013596,PINEDALE,WY,82941,Y,1541000,0.0,0
551,1001465,PEDRICKTOWN,NJ,8067,Y,405000,7.47,1500
203,1007108,COLUMBIA,CT,6237,Y,3550000,5.0,0
216,1000283,MIDDLETOWN,OH,45044,Y,4560000,7.18,1300
219,1001739,SOMERSET,IN,46984,Y,1943000,3.4,1000
212,1001174,CUBA,NY,14727,Y,3322500,6.85,1000
302,1008172,WILMINGTON,DE,19806,Y,2666000,5.95,110
815,1000305,ORANGEVILLE,IL,61060,N,525000,3.0,0
580,1003831,LAMAR,OK,74850,Y,3572500,6.25,1000
570,1001562,SHAMOKIN DAM,PA,17876,Y,79000,3.07,0
256,1001458,MC KENZIE,AL,36456,N,581500,5.0,0
650,1000021,YUBA CITY,CA,95992,N,1377500,9.3,0
206,1000883,TRACYTON,WA,98393,N,732500,0.0,0
304,1010836,SMOOT,WV,24977,N,2913500,6.5,0
843,1002430,CHARLESTON,SC,29412,N,2355000,7.0,0
267,1000657,SEVEN VALLEYS,PA,17360,N,3933500,3.07,0
309,1001051,PANAMA,IL,62077,Y,1694000,3.0,2000
865,1002711,STRAWBERRY PLAINS,TN,37871,N,4982000,0.0,0
601,1003021,PASCAGOULA,MS,39569,Y,992000,5.0,1500
435,1007946,SALT LAKE CITY,UT,84157,Y,345500,7.0,2475
860,1005635,OLD LYME,CT,6371,N,1931500,5.0,0
270,1002335,HOPE,KY,40334,Y,659000,6.0,20
814,1001218,WATSONTOWN,PA,17777,Y,1533000,3.07,0
484,1000802,PEQUEA,PA,17565,Y,1717000,3.07,0
651,1001912,CHISHOLM,MN,55719,N,3243000,7.85,0
208,1015156,PLUMMER,ID,83851,N,2204500,7.8,0
614,1000114,ASHLAND,OH,44805,N,3089500,7.18,0
801,1005938,MENDON,UT,84325,Y,4325000,7.0,2475
859,1000779,FALCON,KY,41426,N,2831500,6.0,0
989,1000622,ROCKFORD,MI,49351,N,3519000,3.9,0
708,1001734,BELLFLOWER,IL,61724,Y,1602500,3.0,2000
606,1002610,JAMESTOWN,KY,42629,N,4504000,6.0,0
316,1003367,KANSAS CITY,KS,66112,N,1223000,6.45,0
515,1002551,APLINGTON,IA,50604,N,3546500,8.98,0
863,1000286,MIAMI,FL,33159,Y,1407500,0.0,0
267,1001244,HARFORD,PA,18823,N,1448000,3.07,0
775,1001660,SCHURZ,NV,89427,Y,3780500,0.0,0
775,1005271,PAHRUMP,NV,89061,Y,1813000,0.0,0
202,1018452,WASHINGTON,DC,20470,N,803500,9.0,0
406,1012843,DODSON,MT,59524,N,343500,6.9,0
551,1001010,ORANGE,NJ,7050,N,2779500,8.97,0
516,1000519,SPRINGVILLE,NY,14141,N,1997500,6.85,0
646,1000108,CHAPPAQUA,NY,10514,N,3882000,6.85,0
218,1000237,EUCLID,MN,56722,N,4241500,7.85,0
262,1003058,ARLINGTON,WI,53911,N,2070000,6.75,0
616,1000490,SAINT CLAIR,MI,48079,Y,2141500,3.9,3100
248,1001080,LUDINGTON,MI,49431,Y,1921000,3.9,3100
313,1000758,MORLEY,MI,49336,Y,1600000,3.9,3100
304,1012423,LEFT HAND,WV,25251,Y,893000,6.5,2000
856,1001127,ELIZABETH,NJ,7207,Y,3637500,8.97,1500
406,1005872,PARADISE,MT,59856,N,3143000,6.9,0
801,1008353,SALT LAKE CITY,UT,84120,N,1411000,7.0,0
207,1014450,HARPSWELL,ME,4079,N,3104500,8.5,0
843,1000677,MYRTLE BEACH,SC,29578,Y,103500,7.0,3300
252,1001828,MOUNTAIN HOME,NC,28758,Y,4399000,8.25,3300
479,1005576,JONESBORO,AR,72403,N,372500,7.0,0
717,1001449,WALSTON,PA,15781,N,4034500,3.07,0
207,1008145,WELLS,ME,4090,N,1723000,8.5,0
956,1000532,MEGARGEL,TX,76370,Y,3532500,0.0,0
435,1002697,FRUITLAND,UT,84027,N,3145000,7.0,0
605,1008059,WILLOW LAKE,SD,57278,N,2623500,0.0,0
305,1000961,WORTHINGTON SPRINGS,FL,32697,N,2269000,0.0,0
405,1001890,PRYOR,OK,74361,N,627000,6.25,0
812,1001390,LAKETON,IN,46943,N,4418500,3.4,0
207,1002561,WASHBURN,ME,4786,Y,272000,8.5,2850
307,1006910,HILLSDALE,WY,82060,N,111500,0.0,0
401,1016163,PORTSMOUTH,RI,2871,N,548000,0.0,0
320,1000794,GULLY,MN,56646,N,2324000,7.85,0
701,1013232,MANTADOR,ND,58058,Y,1093000,5.54,3300
520,1003587,MARANA,AZ,85658,Y,3555500,5.04,2300
310,1000099,NORDEN,CA,95724,Y,3071500,9.3,272
781,1000080,SPRINGFIELD,MA,1195,N,1483000,5.3,0
702,1005119,LAS VEGAS,NV,89122,N,249000,0.0,0
805,1000252,LIVE OAK,CA,95953,Y,2554000,9.3,272
603,1018008,GROVETON,NH,3582,N,4096000,0.0,0
515,1002026,DUNDEE,IA,52038,Y,1163000,8.98,40
334,1002303,GAYLESVILLE,AL,35973,Y,741000,5.0,300
508,1000172,DEVENS,MA,1434,Y,3742500,5.3,1000
607,1000077,VERNON,NY,13476,N,657000,6.85,0
703,1001046,QUANTICO,VA,22134,N,40500,5.75,0
913,1001143,GYPSUM,KS,67448,Y,4930000,6.45,2250
302,1011007,LINCOLN,DE,19960,N,4659500,5.95,0
703,1001061,LYNCHBURG,VA,24514,Y,3531500,5.75,900
860,1002466,WOLCOTT,CT,6716,Y,4381500,5.0,0
717,1001710,BEAVER SPRINGS,PA,17843,N,973500,3.07,0
307,1017804,GREYBULL,WY,82426,Y,293000,0.0,0
769,1002805,ROSE HILL,MS,39356,N,3722000,5.0,0
775,1004683,AMARGOSA VALLEY,NV,89020,N,3018500,0.0,0
301,1000815,BLADENSBURG,MD,20710,Y,3582500,4.75,2400
405,1005685,OKLAHOMA CITY,OK,73147,Y,2412000,6.25,1000
203,1009482,OAKDALE,CT,6370,N,1443000,5.0,0
907,1010293,POINT LAY,AK,99759,Y,3006500,0.0,0
480,1001261,PRESCOTT,AZ,86302,N,630500,5.04,0
573,1002474,SAINT LOUIS,MO,63177,N,3532500,6.0,0
610,1000832,CRANESVILLE,PA,16410,N,4774000,3.07,0
605,1016056,CLAIRE CITY,SD,57224,N,3716500,0.0,0
315,1000767,WEST HAVERSTRAW,NY,10993,N,629500,6.85,0
603,1008810,NORTH CONWAY,NH,3860,N,1400500,0.0,0
775,1007985,LAS VEGAS,NV,89180,Y,3126500,0.0,0
334,1001897,NEW MARKET,AL,35761,N,3760000,5.0,0
816,1000157,INDEPENDENCE,MO,64057,Y,3296000,6.0,1200
603,1011106,MANCHESTER,NH,3108,N,4837500,0.0,0
904,1000023,MIAMI,FL,33231,Y,902500,0.0,0
401,1016487,PROVIDENCE,RI,2912,Y,3015500,0.0,0
973,1000655,MORGANVILLE,NJ,7751,Y,721500,8.97,1500
509,1001040,METALINE,WA,99152,N,1006000,0.0,0
662,1001745,LELAND,MS,38756,Y,1642000,5.0,1500
802,1008201,SAINT JOHNSBURY,VT,5819,N,3015500,9.5,0
843,1004081,FOUNTAIN INN,SC,29644,Y,2616000,7.0,3300
802,1006302,BURLINGTON,VT,5408,N,1006500,9.5,0
603,1006979,RANDOLPH,NH,3593,Y,607000,0.0,0
530,1000619,TAHOMA,CA,96142,Y,1140000,9.3,272
505,1011921,ALAMOGORDO,NM,88310,N,4813500,5.3,0
574,1001581,PERU,IN,46970,N,4032500,3.4,0
859,1000006,MC DANIELS,KY,40152,N,1991000,6.0,0
913,1003481,ROCK,KS,67131,Y,3034500,6.45,2250
276,1001842,BARHAMSVILLE,VA,23011,Y,1991000,5.75,900
701,1013556,ZEELAND,ND,58581,Y,2144000,5.54,3300
939,1003974,SAN JUAN,PR,930,N,1360000,0.0,0
402,1005224,PRIMROSE,NE,68655,N,611500,6.84,0
918,1000590,SENTINEL,OK,73664,Y,3053500,6.25,1000
312,1000944,GREENVILLE,IL,62246,N,1557000,3.0,0
701,1003891,WASHBURN,ND,58577,N,1952000,5.54,0
650,1000093,OJAI,CA,93023,N,4465500,9.3,0
207,1008023,PERHAM,ME,4766,N,1286500,8.5,0
775,1007055,LAS VEGAS,NV,89170,Y,467000,0.0,0
775,1004561,LAS VEGAS,NV,89124,Y,4818000,0.0,0
302,1012345,WILMINGTON,DE,19899,Y,4329000,5.95,110
404,1001134,THOMASVILLE,GA,31799,Y,3179000,6.0,3000
939,1004993,BARCELONETA,PR,617,Y,4599500,0.0,0
405,1000700,APACHE,OK,73006,Y,4069500,6.25,1000
775,1005952,CARSON CITY,NV,89721,N,2543000,0.0,0
703,1000763,MERRIFIELD,VA,22116,Y,4415500,5.75,900
765,1001974,NOTRE DAME,IN,46556,Y,3932500,3.4,1000
812,1000588,LANESVILLE,IN,47136,Y,2281500,3.4,1000
202,1005619,WASHINGTON,DC,20097,N,2697500,9.0,0
630,1000372,NAPERVILLE,IL,60565,Y,2311000,3.0,2000
406,1002849,TROY,MT,59935,N,210000,6.9,0
970,1003879,WILD HORSE,CO,80862,Y,3380000,4.63,0
530,1000241,SOUTH DOS PALOS,CA,93665,Y,898500,9.3,272
878,1001356,KENNETT SQUARE,PA,19348,N,3034000,3.07,0
302,1003063,FELTON,DE,19943,N,1409000,5.95,0
541,1000575,OAKLAND,OR,97462,Y,4163000,9.0,159
928,1000066,PAYSON,AZ,85547,N,2558000,5.04,0
